drawdate,n1,n2,n3,n4,n5,prize_5,prize_4,prize_3
7/6/2013,8,23,25,31,40,700000,282,11.5
7/5/2013,16,17,27,37,39,0,290,11.5
7/4/2013,5,14,18,23,33,0,192,9
7/3/2013,15,18,20,36,43,0,256.5,13.5
7/2/2013,9,12,20,32,34,0,227.5,10.5
7/1/2013,1,26,29,32,37,225000,305,14
6/30/2013,12,13,15,21,39,0,305.5,10.5
6/29/2013,4,21,26,31,40,325001,312.5,13.5
6/28/2013,1,3,6,22,41,0,334,11
6/27/2013,4,8,9,35,36,0,275,11.5
6/26/2013,3,5,9,12,13,500000,117.5,6.5
6/25/2013,3,6,22,23,42,0,307,11
6/24/2013,5,7,13,25,42,0,213,9.5
6/23/2013,5,9,12,37,38,0,338,10.5
6/22/2013,11,17,19,21,37,500000,191,9.5
6/21/2013,2,7,16,32,35,0,305,12
6/20/2013,14,23,30,37,38,0,312.5,14.5
6/19/2013,6,12,33,35,43,0,408,14
6/18/2013,3,13,14,23,39,125000,202.5,9
6/17/2013,5,23,29,34,40,325000,277.5,13
6/16/2013,1,11,22,26,31,0,196,9.5
6/15/2013,7,12,15,30,35,0,235.5,10
6/14/2013,8,14,19,23,29,500000,166.5,9
6/13/2013,6,13,18,19,43,0,289.5,11
6/12/2013,4,5,8,20,36,0,205,9
6/11/2013,3,4,25,27,30,0,190,9.5
6/10/2013,2,4,9,34,39,225000,271,11.5
6/9/2013,9,25,30,34,40,0,342.5,15.5
6/8/2013,6,19,21,32,40,125000,276,14
6/7/2013,3,4,28,33,34,125000,318.5,12.5
6/6/2013,4,17,28,32,40,125000,283.5,13
6/5/2013,8,9,15,20,33,1000000,254,10.5
6/4/2013,3,5,24,30,39,0,248,10.5
6/3/2013,2,11,20,26,43,0,283.5,11.5
6/2/2013,3,18,38,41,43,0,337.5,14.5
6/1/2013,2,25,28,33,40,0,312,13.5
5/31/2013,2,5,6,8,40,0,263.5,9
5/30/2013,2,9,23,25,33,500000,263.5,10
5/29/2013,1,5,19,41,43,0,232,12
5/28/2013,8,12,27,34,39,0,269,11.5
5/27/2013,9,11,26,27,28,0,177.5,8.5
5/26/2013,3,13,17,31,35,125000,162,9.5
5/25/2013,16,28,30,31,42,1000000,276.5,13
5/24/2013,4,7,9,28,30,0,164.5,8.5
5/23/2013,19,21,22,32,41,0,338.5,13.5
5/22/2013,27,30,33,39,43,0,245,14
5/21/2013,5,22,23,34,43,0,287,13
5/20/2013,1,6,9,13,32,0,202,9
5/19/2013,9,13,15,16,40,325000,373,12.5
5/18/2013,1,17,23,25,34,0,230,11.5
5/17/2013,10,11,20,34,38,0,369.5,12.5
5/16/2013,2,7,9,17,22,125000,103,6.5
5/15/2013,7,15,20,26,28,125000,195,9.5
5/14/2013,10,19,23,27,43,500000,245,10.5
5/13/2013,19,28,33,38,40,0,305.5,13
5/12/2013,16,17,24,28,41,0,435.5,12.5
5/11/2013,3,4,26,33,42,0,403,13.5
5/10/2013,1,7,17,28,33,500000,207.5,9.5
5/9/2013,3,15,22,28,39,0,294,11
5/8/2013,2,7,20,34,42,0,295,13.5
5/7/2013,1,8,20,26,35,0,287.5,11
5/6/2013,2,19,22,28,42,125000,272.5,11
5/5/2013,6,24,29,33,41,225000,311,13.5
5/4/2013,13,28,31,33,43,0,347,12
5/3/2013,16,20,28,37,39,516225,352,13
5/2/2013,21,24,25,31,41,0,356,13
5/1/2013,1,6,29,38,40,0,321,15
4/30/2013,11,21,24,32,40,0,450.5,14
4/29/2013,5,11,16,31,38,1322031,247.5,11
4/28/2013,21,25,27,29,30,0,191.5,11
4/27/2013,18,25,37,41,43,0,309,14
4/26/2013,3,9,21,27,34,0,233.5,10
4/25/2013,4,12,13,30,38,0,247,11
4/24/2013,21,24,32,35,37,0,368.5,15
4/23/2013,13,19,26,39,41,0,292,13
4/22/2013,7,28,34,36,43,225000,243,14.5
4/21/2013,12,16,30,37,39,0,325,14
4/20/2013,4,5,9,12,23,325000,118,6.5
4/19/2013,17,19,21,23,34,0,202,10
4/18/2013,5,15,18,20,38,0,211,9.5
4/17/2013,4,5,19,24,42,225000,228.5,10
4/16/2013,14,15,19,35,36,0,341.5,14
4/15/2013,25,29,38,39,41,325000,316,15
4/14/2013,2,8,25,34,35,0,261.5,12.5
4/13/2013,7,9,32,33,38,0,299,13
4/12/2013,10,21,25,31,43,125000,321,13
4/11/2013,8,10,13,16,26,325000,192.5,9
4/10/2013,8,13,29,31,38,0,191,11
4/9/2013,4,12,30,31,33,0,224.5,10.5
4/8/2013,28,31,32,38,43,325000,293,14.5
4/7/2013,2,14,16,37,39,0,373.5,14
4/6/2013,1,18,19,22,31,0,274.5,10.5
4/5/2013,20,22,27,29,30,528607,236,11
4/4/2013,19,20,34,36,41,0,305.5,15
4/3/2013,4,11,18,25,42,0,204.5,10.5
4/2/2013,4,23,36,39,41,0,420.5,16
4/1/2013,11,13,19,23,37,125000,214,8.5
3/31/2013,8,9,14,30,36,700838,301.5,11.5
3/30/2013,15,26,34,41,43,0,274.5,14
3/29/2013,1,14,20,40,42,0,344.5,14
3/28/2013,7,8,18,23,32,0,216.5,9
3/27/2013,16,17,26,30,34,0,316,13.5
3/26/2013,5,11,13,17,26,125000,121,7
3/25/2013,3,9,14,37,40,500000,324.5,12.5
3/24/2013,10,12,13,25,35,0,251,10.5
3/23/2013,9,14,18,31,32,0,307,12
3/22/2013,2,12,19,20,23,0,136,7.5
3/21/2013,4,13,26,29,40,325000,330,12.5
3/20/2013,1,4,6,11,34,0,211.5,9.5
3/19/2013,1,8,9,23,27,0,147.5,7.5
3/18/2013,3,5,20,22,36,125000,233,9.5
3/17/2013,13,18,20,29,37,125000,316,11.5
3/16/2013,3,11,16,19,39,225000,223,9.5
3/15/2013,8,19,34,36,40,0,296.5,15.5
3/14/2013,4,9,12,24,37,500000,175.5,9
3/13/2013,7,9,20,23,24,0,229,9
3/12/2013,9,12,13,17,37,0,278,9.5
3/11/2013,5,12,28,32,35,0,247.5,11
3/10/2013,3,6,15,27,29,325000,206,8.5
3/9/2013,15,17,38,41,42,0,359,15.5
3/8/2013,11,18,23,34,36,0,305,12
3/7/2013,19,20,33,35,41,329370,407,14.5
3/6/2013,5,16,23,27,33,0,209.5,10
3/5/2013,18,20,26,30,34,0,311,13.5
3/4/2013,9,13,20,29,31,728529,207.5,10
3/3/2013,5,9,18,36,39,0,177,10.5
3/2/2013,9,25,31,32,37,0,318,13.5
3/1/2013,7,12,21,26,27,0,174.5,8
2/28/2013,11,15,28,34,41,0,544,14
2/27/2013,7,8,11,17,19,325000,139,6.5
2/26/2013,2,14,20,23,40,0,393,12
2/25/2013,1,12,14,35,41,0,319.5,15
2/24/2013,6,12,14,15,26,225000,199.5,8.5
2/23/2013,10,22,23,36,42,0,300.5,14
2/22/2013,2,17,23,24,36,742837,287,11
2/21/2013,11,20,30,35,40,0,246.5,13
2/20/2013,4,10,15,24,34,0,204,10
2/19/2013,9,13,19,35,39,0,276.5,11
2/18/2013,1,3,5,23,28,0,124,6.5
2/17/2013,8,10,15,22,30,500000,146,8.5
2/16/2013,3,16,22,28,32,0,297,11
2/15/2013,2,3,5,30,38,0,265.5,10
2/14/2013,9,21,29,30,32,0,265.5,11.5
2/13/2013,2,9,15,16,38,125000,307,11
2/12/2013,2,16,17,19,23,1016812,216,10
2/11/2013,12,20,21,23,35,0,279.5,11
2/10/2013,5,8,28,30,31,0,200.5,9.5
2/9/2013,6,9,11,19,26,0,135.5,7.5
2/8/2013,6,9,10,17,38,0,309.5,10
2/7/2013,10,16,27,35,40,0,315.5,15.5
2/6/2013,19,22,28,39,42,1900000,251,12
2/5/2013,5,15,21,28,42,0,257.5,11
2/4/2013,1,2,15,25,43,0,322,11.5
2/3/2013,3,8,10,11,14,0,146,7.5
2/2/2013,4,11,23,28,35,0,219.5,10
2/1/2013,14,21,22,37,42,0,322.5,13.5
1/31/2013,9,20,22,35,40,0,465.5,14
1/30/2013,9,17,26,29,39,0,203.5,10.5
1/29/2013,11,21,23,35,43,225000,287,12.5
1/28/2013,8,15,19,23,37,0,218,10
1/27/2013,2,12,24,34,40,225000,303.5,13
1/26/2013,20,22,27,36,43,0,370,15.5
1/25/2013,1,14,23,30,34,700000,297.5,12
1/24/2013,5,10,26,28,35,0,213.5,10
1/23/2013,8,18,21,30,42,0,274.5,12
1/22/2013,14,23,25,42,43,0,316,14.5
1/21/2013,8,10,23,24,31,0,155.5,8
1/20/2013,1,17,36,37,40,325000,295,15
1/19/2013,2,21,31,37,43,0,318.5,15
1/18/2013,3,26,38,39,42,0,462.5,16
1/17/2013,7,13,24,26,27,1000000,226,9.5
1/16/2013,11,15,18,33,39,0,265.5,11.5
1/15/2013,2,18,22,25,26,0,216.5,10
1/14/2013,7,33,34,37,39,0,291,13
1/13/2013,7,14,20,34,37,0,298,12.5
1/12/2013,1,3,29,40,43,0,409.5,14
1/11/2013,10,11,15,25,40,225000,267.5,10.5
1/10/2013,15,16,19,21,24,0,209,9.5
1/9/2013,2,20,28,35,43,325000,353.5,13.5
1/8/2013,5,6,15,18,19,0,202.5,8
1/7/2013,3,7,11,40,42,0,261,10.5
1/6/2013,4,16,27,30,32,325000,294.5,12
1/5/2013,2,16,21,29,39,0,261.5,11.5
1/4/2013,10,11,21,22,36,0,304,10
1/3/2013,1,22,26,32,38,700000,328,13
1/2/2013,4,17,22,34,38,0,246.5,12
1/1/2013,1,4,8,18,30,0,184,8.5
12/31/2014,13,32,37,38,41,0,410,17.5
12/30/2014,4,5,20,29,39,450000,217,11
12/29/2014,15,17,21,22,31,0,254,11
12/28/2014,1,8,13,16,35,0,281.5,10.5
12/27/2014,12,18,26,28,31,0,225,9.5
12/26/2014,7,22,32,40,42,225000,338.5,14.5
12/25/2014,1,3,17,24,26,0,161,8
12/24/2014,3,13,21,27,39,325000,208.5,9.5
12/23/2014,4,7,15,26,43,0,252.5,11
12/22/2014,8,28,29,31,41,0,443.5,13.5
12/21/2014,1,6,24,25,27,325000,173,10
12/20/2014,14,20,24,35,41,0,361.5,15.5
12/19/2014,5,13,30,36,40,0,384,13.5
12/18/2014,9,22,27,33,39,325000,265.5,11
12/17/2014,6,13,25,36,39,0,261.5,13.5
12/16/2014,16,18,19,26,39,0,374,12.5
12/15/2014,17,20,25,31,42,450000,283.5,13
12/14/2014,1,3,26,29,43,0,283,12
12/13/2014,5,11,16,30,39,0,240,10.5
12/12/2014,12,17,20,31,32,0,273.5,12
12/11/2014,7,16,23,27,38,450000,213,10.5
12/10/2014,4,21,28,33,38,0,258.5,12.5
12/9/2014,11,14,21,39,42,0,291.5,13
12/8/2014,20,22,27,29,42,0,293,13.5
12/7/2014,26,27,35,38,41,325000,329.5,16
12/6/2014,3,6,15,20,21,0,167,8.5
12/5/2014,2,13,15,39,40,0,358,15.5
12/4/2014,21,25,30,36,38,225000,362,14.5
12/3/2014,9,17,27,37,42,0,203.5,11.5
12/2/2014,4,9,14,20,27,450000,157.5,8.5
12/1/2014,4,26,30,40,42,0,433.5,15.5
11/30/2014,3,15,16,30,38,0,239,12
11/29/2014,6,12,18,29,33,0,235.5,9.5
11/28/2014,7,25,28,29,30,450000,229.5,10.5
11/27/2014,15,17,29,34,37,0,371.5,13.5
11/26/2014,2,9,17,18,29,0,163,8.5
11/25/2014,17,28,30,39,42,0,373.5,14.5
11/24/2014,11,12,15,16,29,325000,218.5,9.5
11/23/2014,14,26,30,32,42,0,325.5,15.5
11/22/2014,1,9,17,38,42,0,240,13
11/21/2014,8,14,16,19,43,325000,382.5,11.5
11/20/2014,1,13,23,26,36,0,280.5,11.5
11/19/2014,4,8,18,33,42,0,249.5,11.5
11/18/2014,1,4,14,28,30,125000,148,8.5
11/17/2014,15,18,23,32,34,325000,281,12.5
11/16/2014,3,7,32,35,36,0,362,13
11/15/2014,4,8,11,24,32,0,152,8
11/14/2014,1,13,30,38,41,450000,387,13.5
11/13/2014,8,12,13,39,40,0,367,13
11/12/2014,8,17,19,28,36,0,182.5,10
11/11/2014,2,23,24,27,38,0,377.5,12
11/10/2014,2,8,11,18,42,800000,245,10
11/9/2014,9,20,26,33,34,0,300.5,12.5
11/8/2014,11,12,19,28,41,0,262,10.5
11/7/2014,9,23,27,36,42,0,309.5,13
11/6/2014,8,28,30,36,43,0,333.5,14
11/5/2014,4,12,21,40,41,0,354.5,14
11/4/2014,26,27,29,31,40,600000,311.5,13.5
11/3/2014,26,29,35,38,39,0,274.5,14
11/2/2014,11,16,24,31,34,0,261.5,12
11/1/2014,6,14,23,29,32,0,238.5,11
10/31/2014,1,12,28,41,42,0,394,15.5
10/30/2014,9,12,20,21,23,225000,155,8.5
10/29/2014,2,6,25,32,34,0,358,13.5
10/28/2014,2,4,9,18,30,325000,137,8.5
10/27/2014,10,24,32,37,38,0,397,14.5
10/26/2014,1,15,17,22,37,0,321,11.5
10/25/2014,4,8,11,12,14,600000,129,7.5
10/24/2014,14,18,19,24,33,0,213.5,10.5
10/23/2014,12,13,14,34,38,0,393.5,13.5
10/22/2014,1,9,20,27,30,0,154,9.5
10/21/2014,2,4,10,33,43,0,282,11
10/20/2014,3,6,27,32,42,450000,297.5,13
10/19/2014,1,5,14,28,42,0,252.5,11
10/18/2014,8,17,24,25,27,0,174.5,8.5
10/17/2014,14,19,27,30,31,0,203,11
10/16/2014,7,21,34,35,41,325000,335,13
10/15/2014,2,13,28,34,39,0,286,13
10/14/2014,18,21,25,36,41,0,262,15
10/13/2014,13,14,17,33,36,225000,232.5,12
10/12/2014,1,21,25,29,36,0,462.5,13
10/11/2014,3,7,10,33,36,125000,282.5,9
10/10/2014,22,29,39,41,42,1501426,269,13
10/9/2014,1,5,9,18,43,0,245,9.5
10/8/2014,1,14,28,34,36,0,265.5,12.5
10/7/2014,2,10,21,25,35,0,238.5,10
10/6/2014,5,23,24,33,39,0,243,11
10/5/2014,5,7,26,27,39,0,208.5,9.5
10/4/2014,13,17,19,24,36,0,253.5,10
10/3/2014,7,19,26,39,41,0,259,12.5
10/2/2014,4,11,19,27,28,125000,114.5,7
10/1/2014,10,13,18,23,24,125000,170.5,8
9/30/2014,6,20,22,31,36,803983,242,12.5
9/29/2014,6,17,26,41,42,0,317.5,14
9/28/2014,4,14,16,32,38,0,353.5,12.5
9/27/2014,9,32,34,41,43,0,394,15.5
9/26/2014,10,18,22,23,32,0,239.5,10.5
9/25/2014,2,12,30,36,42,0,429,15
9/24/2014,11,18,22,31,41,225000,275,12.5
9/23/2014,8,16,20,23,37,0,248,11
9/22/2014,8,14,16,18,33,125000,290.5,10.5
9/21/2014,1,8,16,35,38,125000,419.5,14
9/20/2014,10,23,26,29,38,325000,328,11.5
9/19/2014,7,8,16,19,43,0,249.5,10.5
9/18/2014,7,12,21,23,38,0,144,9
9/17/2014,3,5,8,25,40,225000,189.5,9
9/16/2014,12,13,19,25,36,0,262,10.5
9/15/2014,7,17,19,35,37,325000,210.5,10
9/14/2014,11,14,26,33,38,0,315.5,12
9/13/2014,22,30,31,32,35,0,409,15.5
9/12/2014,3,10,32,39,41,450000,336.5,13.5
9/11/2014,3,9,15,31,35,0,227,11
9/10/2014,2,8,26,27,43,0,273,11.5
9/9/2014,10,30,35,38,40,0,333.5,16.5
9/8/2014,1,7,11,36,38,600000,227.5,10
9/7/2014,7,17,28,33,35,0,243.5,10
9/6/2014,4,14,21,24,36,0,207,10.5
9/5/2014,6,14,15,25,32,0,316.5,11.5
9/4/2014,3,8,26,27,43,0,292.5,11.5
9/3/2014,8,12,18,19,28,325000,144,7.5
9/2/2014,5,10,13,25,40,0,258,9.5
9/1/2014,20,25,26,30,43,0,417,14
8/31/2014,13,14,36,37,39,600000,295,14
8/30/2014,11,17,27,29,39,0,247,10
8/29/2014,4,8,16,18,21,0,158.5,8.5
8/28/2014,7,8,9,35,43,0,428.5,12.5
8/27/2014,17,18,23,26,36,0,258.5,12.5
8/26/2014,14,23,28,29,31,800000,214,11
8/25/2014,3,5,10,25,38,0,239.5,8.5
8/24/2014,7,19,36,37,40,0,313,13.5
8/23/2014,2,14,21,32,35,0,325.5,12.5
8/22/2014,4,7,19,22,37,0,174.5,8.5
8/21/2014,1,11,14,17,18,0,182.5,8.5
8/20/2014,1,6,9,17,23,600000,169,8
8/19/2014,8,18,19,27,36,0,234.5,10.5
8/18/2014,20,30,35,38,41,0,417.5,16
8/17/2014,2,3,21,22,36,0,344.5,12
8/16/2014,2,4,21,23,31,0,164,9.5
8/15/2014,4,7,20,26,29,225000,160.5,8.5
8/14/2014,15,23,25,33,42,0,515,13.5
8/13/2014,7,10,18,24,30,225000,141.5,7.5
8/12/2014,5,23,29,30,37,0,262,11
8/11/2014,3,9,11,19,31,450000,171,7.5
8/10/2014,4,13,21,24,42,0,186,11.5
8/9/2014,16,17,19,20,42,0,252.5,14
8/8/2014,4,23,37,38,41,0,353.5,16.5
8/7/2014,6,22,23,31,35,225000,312,12.5
8/6/2014,2,3,15,19,28,0,153,8
8/5/2014,6,11,15,22,25,325000,162.5,9
8/4/2014,1,6,7,25,34,0,216,10
8/3/2014,8,15,23,29,35,0,227.5,10.5
8/2/2014,1,2,6,24,34,325000,287.5,11
8/1/2014,1,8,12,22,29,0,98,7.5
7/31/2014,24,26,28,36,41,0,361,16
7/30/2014,1,14,22,24,38,800000,259.5,11.5
7/29/2014,20,21,25,26,36,0,291.5,13.5
7/28/2014,15,19,20,22,26,0,282,10.5
7/27/2014,1,5,22,28,36,0,210,10
7/26/2014,3,7,16,19,32,0,200.5,9
7/25/2014,1,5,25,31,34,0,339.5,11.5
7/24/2014,7,10,11,15,26,325000,149,7.5
7/23/2014,11,12,22,28,39,0,222,10
7/22/2014,17,18,36,38,41,0,307.5,18
7/21/2014,2,19,22,32,40,325000,282.5,13
7/20/2014,12,17,27,41,43,0,350,13.5
7/19/2014,5,13,19,26,34,0,169.5,9.5
7/18/2014,4,5,21,22,41,225000,368.5,12.5
7/17/2014,4,7,16,28,41,0,243,11
7/16/2014,7,18,23,24,37,450000,258.5,10.5
7/15/2014,5,16,23,39,42,0,310,13
7/14/2014,20,21,31,40,41,0,359,16.5
7/13/2014,7,14,19,22,23,0,147,7.5
7/12/2014,2,4,11,14,23,325000,156.5,7.5
7/11/2014,3,12,22,29,31,0,141.5,9
7/10/2014,7,14,30,32,35,0,333,12
7/9/2014,10,16,22,26,31,325000,236.5,10.5
7/8/2014,6,10,24,28,29,0,159,8.5
7/7/2014,5,7,10,25,28,0,126.5,6
7/6/2014,5,22,30,36,42,125000,447,15
7/5/2014,11,14,37,38,39,125000,377,13.5
7/4/2014,13,18,21,30,40,225000,311,14
7/3/2014,12,14,15,16,37,0,274.5,12.5
7/2/2014,5,12,13,21,43,125000,260,9.5
7/1/2014,5,19,28,34,38,325000,238,11
6/30/2014,12,20,21,27,35,0,216.5,11
6/29/2014,2,17,27,29,35,0,273,10.5
6/28/2014,1,6,10,19,41,325000,198.5,10
6/27/2014,6,19,23,27,40,0,236.5,10.5
6/26/2014,10,30,37,38,40,0,297,15.5
6/25/2014,9,17,25,33,41,125000,257.5,12.5
6/24/2014,14,23,26,35,39,125000,311.5,14
6/23/2014,6,7,10,27,37,600000,242,9.5
6/22/2014,13,17,26,27,39,0,236.5,11
6/21/2014,3,8,14,27,34,0,202.5,10
6/20/2014,7,20,27,34,38,0,262,12.5
6/19/2014,8,12,18,20,36,0,217,9.5
6/18/2014,6,15,24,26,38,450000,233.5,11.5
6/17/2014,13,18,19,24,37,0,283.5,11
6/16/2014,9,18,20,24,25,0,247.5,9.5
6/15/2014,6,9,16,29,32,0,279.5,10
6/14/2014,26,28,29,30,32,828812,247.5,12.5
6/13/2014,6,17,18,24,43,0,252.5,11.5
6/12/2014,9,28,32,40,41,0,379.5,14
6/11/2014,2,13,16,19,40,0,266.5,11.5
6/10/2014,20,21,29,36,38,0,509,14
6/9/2014,2,11,13,15,37,0,221.5,10
6/8/2014,2,4,9,15,43,811886,213.5,10
6/7/2014,5,16,20,21,29,0,197,9.5
6/6/2014,1,7,24,25,33,0,224,9.5
6/5/2014,2,23,24,25,39,0,312,11.5
6/4/2014,20,27,30,37,42,0,343.5,14.5
6/3/2014,18,24,29,34,35,0,243,12.5
6/2/2014,1,2,10,12,25,1702665,155,8.5
6/1/2014,1,6,14,39,43,0,295.5,11.5
5/31/2014,5,22,27,28,34,0,279.5,11
5/30/2014,4,9,26,27,28,0,194.5,10
5/29/2014,1,10,30,32,33,0,331,12
5/28/2014,3,10,14,29,42,0,265.5,10.5
5/27/2014,3,18,33,36,37,0,305.5,12.5
5/26/2014,16,33,34,36,41,0,451.5,16.5
5/25/2014,5,28,29,36,38,0,401,14
5/24/2014,5,12,16,21,24,325000,157,8
5/23/2014,8,15,25,32,42,0,329,13
5/22/2014,3,8,30,32,40,0,422.5,13
5/21/2014,26,29,31,39,42,225000,503,15
5/20/2014,17,19,22,31,32,0,248,12.5
5/19/2014,3,9,17,42,43,800000,260.5,12
5/18/2014,10,21,33,36,40,0,338.5,13.5
5/17/2014,5,15,16,21,35,0,247,10.5
5/16/2014,6,14,17,20,31,0,193.5,10.5
5/15/2014,7,22,26,31,38,0,233.5,12
5/14/2014,6,7,15,37,39,0,297,13
5/13/2014,7,11,21,26,31,325000,109,7.5
5/12/2014,1,16,29,36,40,0,471.5,15
5/11/2014,25,26,29,37,43,0,357,16.5
5/10/2014,9,13,29,38,41,125000,334,12.5
5/9/2014,9,14,20,22,43,125000,321.5,12
5/8/2014,14,16,21,31,33,125000,379.5,12.5
5/7/2014,8,10,19,23,35,225000,198.5,9
5/6/2014,4,7,8,13,39,0,194,8
5/5/2014,9,13,18,26,31,225000,210.5,10
5/4/2014,3,19,24,37,42,0,293,13.5
5/3/2014,31,32,33,35,37,325000,134,13.5
5/2/2014,4,15,29,34,39,0,357.5,13
5/1/2014,5,8,14,19,41,0,207,9
4/30/2014,1,7,24,33,36,828639,225.5,11
4/29/2014,7,16,25,33,39,0,230.5,11
4/28/2014,10,15,19,39,42,0,291.5,12.5
4/27/2014,5,14,20,31,38,0,277.5,11.5
4/26/2014,13,26,29,34,40,0,285.5,14.5
4/25/2014,5,9,12,20,38,0,190.5,8
4/24/2014,3,17,39,40,42,225000,417.5,14.5
4/23/2014,8,20,36,38,39,0,355.5,15.5
4/22/2014,5,9,11,19,38,125000,141,7
4/21/2014,25,29,36,37,42,610178,332,15
4/20/2014,2,5,25,26,41,0,321,11.5
4/19/2014,18,21,22,34,41,0,357,14.5
4/18/2014,17,20,32,35,41,0,391,15
4/17/2014,7,10,13,21,40,0,233.5,9.5
4/16/2014,2,3,27,35,36,1471384,321,12.5
4/15/2014,6,15,23,26,38,0,311,11.5
4/14/2014,1,7,30,34,35,0,267.5,12.5
4/13/2014,13,14,15,21,34,0,349.5,11.5
4/12/2014,3,20,22,23,26,0,264.5,10
4/11/2014,6,13,25,37,42,0,314,13.5
4/10/2014,10,29,33,35,36,0,373.5,14
4/9/2014,6,7,12,14,34,0,259.5,9
4/8/2014,5,12,19,30,35,325000,215.5,9.5
4/7/2014,2,5,12,30,40,0,212,9.5
4/6/2014,2,16,26,36,39,0,254.5,13.5
4/5/2014,3,18,22,35,37,125000,261.5,13.5
4/4/2014,3,12,25,28,42,655802,255,10.5
4/3/2014,15,18,23,37,43,0,340.5,13
4/2/2014,4,10,20,21,42,0,274.5,11.5
4/1/2014,13,22,27,38,43,0,290,13.5
3/31/2014,14,17,29,31,33,0,255.5,11.5
3/30/2014,7,17,30,33,34,225000,316.5,11
3/29/2014,7,11,14,15,24,0,135,7
3/28/2014,8,19,33,39,40,450000,351.5,12.5
3/27/2014,2,3,5,31,41,0,327,11
3/26/2014,6,7,11,20,24,0,153,7.5
3/25/2014,1,10,35,39,43,0,392.5,15
3/24/2014,5,8,26,32,39,1122258,269.5,11.5
3/23/2014,19,26,30,32,40,0,316.5,13.5
3/22/2014,6,18,26,36,38,0,283.5,12.5
3/21/2014,1,4,15,26,33,0,256.5,11.5
3/20/2014,2,15,31,39,42,0,350,14.5
3/19/2014,7,26,35,40,42,0,352,16.5
3/18/2014,6,22,23,31,35,0,355.5,13
3/17/2014,5,10,19,26,43,125000,196.5,9.5
3/16/2014,18,19,20,27,28,125000,245,10.5
3/15/2014,2,6,12,20,21,325000,126.5,8
3/14/2014,4,14,20,25,41,0,361,12.5
3/13/2014,1,14,18,41,43,0,378.5,15
3/12/2014,3,7,10,15,24,611607,133,7.5
3/11/2014,8,22,31,39,43,0,312.5,13
3/10/2014,2,6,26,32,42,0,281.5,14
3/9/2014,16,26,34,36,40,0,317,17
3/8/2014,2,28,35,36,40,0,483.5,17
3/7/2014,2,4,9,11,25,225000,111,6.5
3/6/2014,2,8,12,14,34,0,198.5,8.5
3/5/2014,6,8,9,15,21,325000,156,8
3/4/2014,3,11,28,31,36,0,272,10.5
3/3/2014,12,19,27,28,40,0,289,11
3/2/2014,1,19,29,34,39,125000,260.5,12.5
3/1/2014,1,6,13,26,33,125000,226.5,9.5
2/28/2014,11,18,27,37,41,450000,212.5,12.5
2/27/2014,6,29,30,39,41,0,481,14
2/26/2014,3,7,19,28,29,0,125,7
2/25/2014,5,10,23,38,43,0,295.5,11
2/24/2014,4,5,10,15,39,225000,202.5,8
2/23/2014,6,21,25,28,29,0,224,10.5
2/22/2014,14,18,23,28,33,125000,186.5,10.5
2/21/2014,1,14,18,25,42,700000,272,12.5
2/20/2014,15,18,32,38,41,0,306.5,13.5
2/19/2014,5,6,11,27,28,0,181.5,8
2/18/2014,6,7,13,30,35,0,219.5,10.5
2/17/2014,1,4,16,27,31,0,182,9.5
2/16/2014,3,24,37,38,43,325000,379,14
2/15/2014,5,12,13,21,42,0,190.5,9
2/14/2014,17,18,22,32,43,0,469.5,13.5
2/13/2014,6,7,9,20,31,500000,202.5,9
2/12/2014,8,10,15,32,38,0,249.5,11.5
2/11/2014,10,22,23,33,38,0,354.5,11.5
2/10/2014,1,3,9,14,16,0,157,7
2/9/2014,3,4,12,40,42,225000,383.5,13
2/8/2014,9,10,11,13,33,0,190,7.5
2/7/2014,3,14,19,29,31,125000,185.5,9
2/6/2014,1,7,17,23,24,125000,140.5,7
2/5/2014,2,3,11,21,26,500000,179,8
2/4/2014,17,21,27,29,32,0,193,11
2/3/2014,1,6,18,36,41,0,308,14
2/2/2014,23,24,28,30,37,0,272,13
2/1/2014,5,12,14,16,29,125000,153.5,8
1/31/2014,8,22,24,34,36,1300000,252,11.5
1/30/2014,8,10,20,21,24,0,196,9.5
1/29/2014,2,15,23,30,38,0,237.5,11.5
1/28/2014,1,5,6,15,29,0,144.5,8.5
1/27/2014,13,17,27,34,37,0,186,11
1/26/2014,9,23,26,29,42,0,305.5,12
1/25/2014,4,21,25,39,42,0,412.5,14.5
1/24/2014,5,14,17,19,38,500000,269.5,10.5
1/23/2014,13,14,22,42,43,0,371,14
1/22/2014,5,11,15,39,40,0,302.5,12.5
1/21/2014,6,11,12,15,31,0,225,8.5
1/20/2014,9,19,24,30,42,1000000,273,11
1/19/2014,11,18,20,23,39,0,287,11.5
1/18/2014,3,8,13,28,31,0,114,8
1/17/2014,1,13,19,33,36,0,274.5,11
1/16/2014,1,8,13,39,42,0,273,13
1/15/2014,10,11,14,25,36,0,211,10.5
1/14/2014,3,9,16,17,43,225000,271.5,10.5
1/13/2014,7,17,18,27,42,0,190.5,9.5
1/12/2014,1,5,13,24,33,500000,161.5,9
1/11/2014,19,20,21,30,33,0,272.5,12
1/10/2014,28,29,30,37,41,0,438.5,14.5
1/9/2014,3,10,16,30,39,0,244,10.5
1/8/2014,12,13,15,19,23,325000,163,8.5
1/7/2014,9,13,30,34,43,0,345.5,14.5
1/6/2014,9,18,32,33,42,0,282.5,14.5
1/5/2014,4,6,13,15,35,700000,296.5,11
